,age,checking_status=0<=X<200,checking_status=<0,checking_status=>=200,checking_status=no checking,credit_amount,credit_history=all paid,credit_history=critical/other existing credit,credit_history=delayed previously,credit_history=existing paid,credit_history=no credits/all paid,duration,employment=1<=X<4,employment=4<=X<7,employment=<1,employment=>=7,employment=unemployed,existing_credits,foreign_worker=no,foreign_worker=yes,housing=for free,housing=own,housing=rent,installment_commitment,job=high qualif/self emp/mgmt,job=skilled,job=unemp/unskilled non res,job=unskilled resident,num_dependents,other_parties=co applicant,other_parties=guarantor,other_parties=none,other_payment_plans=bank,other_payment_plans=none,other_payment_plans=stores,own_telephone=none,own_telephone=yes,personal_status=female div/dep/mar,personal_status=male div/sep,personal_status=male mar/wid,personal_status=male single,property_magnitude=car,property_magnitude=life insurance,property_magnitude=no known property,property_magnitude=real estate,purpose=business,purpose=domestic appliance,purpose=education,purpose=furniture/equipment,purpose=new car,purpose=other,purpose=radio/tv,purpose=repairs,purpose=retraining,purpose=used car,residence_since,savings_status=100<=X<500,savings_status=500<=X<1000,savings_status=<100,savings_status=>=1000,savings_status=no known savings,class
431,29,1,0,0,0,11328,0,0,0,1,0,24,1,0,0,0,0,2,0,1,0,1,0,2,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,bad
432,36,0,1,0,0,1872,0,1,0,0,0,6,0,0,0,0,1,3,0,1,1,0,0,4,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,good
433,33,0,0,0,1,2058,0,1,0,0,0,24,1,0,0,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,good
434,25,0,1,0,0,2136,0,0,0,1,0,9,1,0,0,0,0,1,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,good
435,25,1,0,0,0,1484,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,bad
436,23,0,0,0,1,660,0,0,0,1,0,6,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,good
437,37,0,0,0,1,1287,0,1,0,0,0,24,0,0,0,1,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,good
438,65,0,1,0,0,3394,0,1,0,0,0,42,0,0,0,0,1,2,0,1,0,1,0,4,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,good
439,26,0,0,1,0,609,1,0,0,0,0,12,0,0,1,0,0,1,0,1,0,1,0,4,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,bad
440,39,0,0,0,1,1884,0,0,0,1,0,12,0,0,0,1,0,1,0,1,0,1,0,4,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,good
441,30,0,1,0,0,1620,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,good
442,29,1,0,0,0,2629,0,0,1,0,0,20,1,0,0,0,0,2,0,1,0,1,0,2,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,good
443,41,0,0,0,1,719,0,0,0,1,0,12,0,0,0,1,0,1,0,1,0,1,0,4,0,0,0,1,2,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,bad
444,30,1,0,0,0,5096,0,1,0,0,0,48,1,0,0,0,0,1,0,1,0,1,0,2,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,bad
445,41,0,0,0,1,1244,0,1,0,0,0,9,0,0,0,1,0,2,0,1,0,0,1,4,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,good
446,34,0,1,0,0,1842,0,0,0,1,0,36,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
447,35,1,0,0,0,2576,0,0,0,1,0,7,1,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,good
448,55,0,0,1,0,1424,0,0,0,1,0,12,0,0,0,1,0,1,0,1,0,1,0,3,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,good
449,61,1,0,0,0,1512,0,0,1,0,0,15,1,0,0,0,0,2,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,bad
450,30,0,0,0,1,11054,0,1,0,0,0,36,1,0,0,0,0,1,0,1,0,1,0,4,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,good
451,29,0,0,0,1,518,0,0,0,1,0,6,1,0,0,0,0,1,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,good
452,34,0,0,0,1,2759,0,0,0,0,1,12,0,0,0,1,0,2,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,good
453,35,0,0,0,1,2670,0,0,0,1,0,24,0,0,0,1,0,1,0,1,0,1,0,4,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,good
454,31,0,1,0,0,4817,0,0,0,1,0,24,0,1,0,0,0,1,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,bad
455,29,0,0,0,1,2679,0,0,0,1,0,24,0,0,1,0,0,1,0,1,0,1,0,4,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,good
456,36,0,1,0,0,3905,0,1,0,0,0,11,1,0,0,0,0,2,0,1,0,0,1,2,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,good
457,35,0,1,0,0,3386,0,0,0,1,0,12,0,0,0,1,0,1,0,1,1,0,0,3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,bad
458,27,0,1,0,0,343,0,0,0,1,0,6,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,good
459,32,0,0,0,1,4594,0,0,0,1,0,18,0,0,1,0,0,1,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,good
460,37,0,1,0,0,3620,0,0,0,1,0,36,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,good
461,36,0,1,0,0,1721,0,0,0,1,0,15,0,0,1,0,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,good
462,34,1,0,0,0,3017,0,0,0,1,0,12,0,0,1,0,0,1,0,1,0,0,1,3,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,good
463,38,1,0,0,0,754,0,0,0,1,0,12,0,0,0,1,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,good
464,34,0,0,0,1,1950,0,0,0,1,0,18,0,1,0,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,good
465,63,0,1,0,0,2924,0,0,0,1,0,24,1,0,0,0,0,1,0,1,0,1,0,3,0,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,good
466,29,0,1,0,0,1659,0,0,1,0,0,24,0,0,1,0,0,1,0,1,0,0,1,4,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,bad
467,32,0,0,0,1,7238,0,0,1,0,0,48,0,0,0,1,0,2,0,1,0,1,0,3,0,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,good
468,26,0,0,0,1,2764,0,0,1,0,0,33,1,0,0,0,0,2,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,good
469,35,0,0,0,1,4679,0,0,1,0,0,24,0,1,0,0,0,2,0,1,0,1,0,3,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,good
470,22,1,0,0,0,3092,0,0,0,1,0,24,0,0,1,0,0,1,0,1,0,0,1,3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,bad
471,23,0,1,0,0,448,0,0,0,1,0,6,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,bad
472,28,0,1,0,0,654,0,0,0,1,0,9,1,0,0,0,0,1,0,1,0,1,0,4,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,bad
473,36,0,0,0,1,1238,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,1,0,4,1,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,good
474,33,1,0,0,0,1245,0,1,0,0,0,18,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,bad
475,26,0,1,0,0,3114,0,0,0,0,1,18,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,bad
476,24,0,0,0,1,2569,0,0,0,1,0,39,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,good
477,25,0,0,1,0,5152,0,0,0,1,0,24,0,1,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,good
478,39,1,0,0,0,1037,0,0,0,1,0,12,0,1,0,0,0,1,0,1,0,1,0,3,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,good
479,44,0,1,0,0,1478,0,1,0,0,0,15,0,0,0,1,0,2,0,1,0,1,0,4,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,good
480,23,1,0,0,0,3573,0,1,0,0,0,12,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,good
481,26,1,0,0,0,1201,0,0,0,1,0,24,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,good
482,57,0,1,0,0,3622,0,0,0,1,0,30,0,0,0,1,0,2,0,1,0,0,1,4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,good
483,30,0,0,0,1,960,0,0,1,0,0,15,0,1,0,0,0,2,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,good
484,44,0,0,0,1,1163,0,1,0,0,0,12,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,good
485,47,1,0,0,0,1209,0,0,1,0,0,6,0,0,0,0,1,1,0,1,0,1,0,4,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
486,52,0,0,0,1,3077,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,good
487,62,0,0,0,1,3757,0,0,0,1,0,24,0,0,0,1,0,1,0,1,1,0,0,4,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,good
488,35,0,0,0,1,1418,0,0,0,1,0,10,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,good
489,26,0,0,0,1,3518,0,0,0,1,0,6,1,0,0,0,0,1,0,1,0,0,1,2,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,good
490,26,0,0,0,1,1934,0,1,0,0,0,12,0,0,0,1,0,2,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,good
491,42,1,0,0,0,8318,0,0,0,0,1,27,0,0,0,1,0,2,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,bad
492,27,0,0,0,1,1237,0,1,0,0,0,6,1,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,good
493,38,1,0,0,0,368,0,0,0,1,0,6,0,0,0,1,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,good
494,39,0,1,0,0,2122,0,1,0,0,0,12,1,0,0,0,0,2,1,0,0,0,1,3,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,good
495,20,0,1,0,0,2996,0,0,0,1,0,24,1,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,bad
496,29,1,0,0,0,9034,0,0,0,1,0,36,0,0,1,0,0,1,0,1,0,0,1,4,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,bad
497,40,0,0,0,1,1585,0,1,0,0,0,24,0,1,0,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,good
498,32,1,0,0,0,1301,0,0,0,1,0,18,0,0,0,1,0,1,0,1,0,1,0,4,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,good
499,28,0,0,1,0,1323,0,1,0,0,0,6,0,0,0,1,0,2,0,1,0,1,0,2,0,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,good
500,27,0,1,0,0,3123,0,0,0,1,0,24,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,bad
501,42,0,1,0,0,5493,0,0,0,1,0,36,0,0,0,1,0,1,0,1,1,0,0,2,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,good
502,49,0,0,1,0,1126,0,0,0,1,0,9,0,0,0,1,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,good
503,38,1,0,0,0,1216,0,1,0,0,0,24,0,0,1,0,0,2,0,1,0,1,0,4,0,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,bad
504,24,0,1,0,0,1207,0,0,0,1,0,24,0,0,1,0,0,1,0,1,0,0,1,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
505,27,0,0,0,1,1309,0,0,0,1,0,10,1,0,0,0,0,1,0,1,0,1,0,4,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,bad
506,36,0,0,1,0,2360,0,1,0,0,0,15,1,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,good
507,34,1,0,0,0,6850,1,0,0,0,0,15,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,bad
508,28,0,0,0,1,1413,0,0,0,1,0,24,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,good
509,45,0,0,0,1,8588,0,0,0,1,0,39,0,0,0,1,0,1,0,1,0,1,0,4,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,good
510,26,0,1,0,0,759,0,0,0,1,0,12,0,1,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,bad
511,32,0,0,0,1,4686,0,0,0,1,0,36,1,0,0,0,0,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,good
512,26,0,0,1,0,2687,0,0,0,1,0,15,0,1,0,0,0,1,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,good
513,20,1,0,0,0,585,0,0,1,0,0,12,1,0,0,0,0,2,0,1,0,0,1,4,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,good
514,54,0,0,0,1,2255,0,0,0,1,0,24,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,good
515,37,0,1,0,0,609,0,1,0,0,0,6,0,1,0,0,0,2,1,0,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,good
516,40,0,1,0,0,1361,0,1,0,0,0,6,0,0,1,0,0,1,1,0,0,1,0,2,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,good
517,23,0,0,0,1,7127,0,1,0,0,0,36,0,0,1,0,0,2,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,bad
518,43,0,1,0,0,1203,0,0,0,1,0,6,0,0,0,1,0,1,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,good
519,36,0,0,0,1,700,0,1,0,0,0,6,0,0,0,1,0,2,0,1,1,0,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,good
520,44,0,0,0,1,5507,0,1,0,0,0,24,0,0,0,1,0,2,0,1,1,0,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,good
521,24,0,1,0,0,3190,0,0,0,1,0,18,1,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,bad
522,53,0,1,0,0,7119,0,0,0,0,1,48,1,0,0,0,0,2,0,1,1,0,0,3,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,bad
523,23,0,0,0,1,3488,0,0,0,1,0,24,0,1,0,0,0,1,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,good
524,26,1,0,0,0,1113,0,0,0,1,0,18,1,0,0,0,0,1,0,1,0,1,0,4,0,0,0,1,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,good
525,30,1,0,0,0,7966,0,0,0,1,0,26,0,0,1,0,0,2,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,good
526,31,0,0,0,1,1532,0,1,0,0,0,15,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,good
527,42,0,0,0,1,1503,0,1,0,0,0,4,0,1,0,0,0,2,0,1,0,1,0,2,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,good
528,31,0,1,0,0,2302,0,0,0,1,0,36,1,0,0,0,0,1,0,1,0,0,1,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,bad
529,41,0,1,0,0,662,0,0,0,1,0,6,0,0,1,0,0,1,0,1,0,1,0,3,0,0,0,1,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,good
530,32,1,0,0,0,2273,0,0,0,1,0,36,0,1,0,0,0,2,0,1,0,1,0,3,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,good
531,28,1,0,0,0,2631,0,0,0,1,0,15,1,0,0,0,0,2,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,bad
532,41,0,0,0,1,1503,0,0,1,0,0,12,1,0,0,0,0,1,0,1,0,0,1,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,good
533,26,0,0,0,1,1311,0,0,0,1,0,24,0,1,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,good
534,25,0,0,0,1,3105,0,0,0,1,0,24,0,0,1,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,good
535,33,0,0,1,0,2319,0,1,0,0,0,21,0,0,1,0,0,1,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,bad
